ID,TEMA,LOCAL,TEMPO,CATEGORIA,STATUS,DESCRICAO,URL,ANO,MES,DIA,DIA_DO_ANO,SEMANA_DO_ANO,DIA_DA_SEMANA,TRIMETRES,CASOS,Empresa,Mes,ESTADO
149793051,Atendimento Atrasado ,Maracanaú - CE,2022-07-09,Planos de saúde<->Horário de atendimento<->Planos de Saúde<->Hapvida Saúde,Não respondida,"Eu tinha uma transvaginal marcada para o dia 06/09/2022 as 08:50 da manhã. Chegando na Hapclinica da Avenida Silas Munguba, com 20 minutos de antecedência para minha consulta, a senha para chegar na recepção ainda estava na casa dos 80, peguei senha 164.  As recepcionistas alegando atraso na recepção. Isso é um absurdo, demorei absurdamente para ser atendida pela recepção, não fui atendida no horário marcado. Em uma outra consulta cheguei atrasada e a recepcionista teve a pachorra de dizer que eu tinha perdido o meu horário é não podia ser atendida, com muita insistência pedi pra ela falar com a médica para vê se ela me atendida mesmo atrasada, foi falar com a médica que se recusou a me atender, e tudo bem, afinal eu tinha perdido meu horário. Agora, ao contrário e assim? Esse inferno! A clínica parecia um formigueiro LOTADA, gente sem máscara, não respeitam o horário. Não respeitam o dinheiro que entrego todo mês pra esse plano de saúde ridículo. Sem sombra de dúvidas o pior e mais desorganizado plano de saúde do Norte/ Nordeste. E para constar, eu sai às 10:10  da Hapclinica nesse dia. ",https://www.reclameaqui.com.br//hapvida-saude/atendimento-atrasado_CWgWWkU5Vb17mDr7/,2022,7,9,190,27,5,3,14,Hapvida,Jul,CE
149786039,Ninguém consegue da um diagnóstico certo !,Fortaleza - CE,2022-07-09,Plano<->Planos de Saúde<->Mau atendimento do prestador de serviço<->Hapvida Saúde,Resolvido,"A meses venho aguardando consulta com o ortopedista porque não tinha disponível de imediato, fui consultada depois de tanta espera e ninguém consegue me dá um diagnóstico sobre a dor que estou sentindo e nem me dá um afastamento de trabalho estou sentindo muitas dores e cada ida a emergência eles só me enchem de remédios não fazem um exame de imagem pra saber ao certo o que tenho e nem me encaminham para alguém q possa de fato me tratar  são meses de dores e espera hapvida hoje mais parece um SUS do que um hospital particular, preciso começar um tratamento com urgência minha coluna está muito torta sinto dores diariamente e ninguém consegue me ajudar. ",https://www.reclameaqui.com.br//hapvida-saude/ninguem-consegue-da-um-diagnostico-certo_-j2KV09Q3Z5lAgP8/,2022,7,9,190,27,5,3,14,Hapvida,Jul,CE
149770507,Agenda de médicos em atualização pediatra e Ginecologista admissível!!,Fortaleza - CE,2022-07-09,Hapvida Saúde<->Planos de Saúde<->Rede de Atendimento<->Dificuldade para agendamento de exames-consultas,Respondida,Estou aqui pra RECLAMAR POR FALTA DE AGENDA DE CONSULTAS MÉDICAS NO HAPVIDA TUDO PRA MESES DISTANTES E EU PRECISO pro dia 13 de setembro com urgência !!! Pediatria e ginecologista aguardo uma posição !!,https://www.reclameaqui.com.br//hapvida-saude/agenda-de-medicos-em-atualizacao-pediatra-e-ginecologista-admissivel_uDZDQ1HrqqkWhO93/,2022,7,9,190,27,5,3,14,Hapvida,Jul,CE
149798583,Marcação de consulta ,Fortaleza - CE,2022-07-09,"Demora para autorização de consultas, exames e cirurgias<->Planos de saúde<->Planos de Saúde<->Hapvida Saúde",Não respondida,"Minha filha tinha 4 sessão de terapia ocupacional pra fazer e simplesmente o Hapvida ligou em cima da hora desmarcando, sendo que eles era pra ligar já marcando pra outra médica,está fazendo um tratamento com psicóloga e terapeuta pra retornar pra neuropediatra ia retorna em outubro e só tem vaga pra novembro sendo que ia terminar o tratamento só em dezembro pra voltar pra neuro, é um absurdo, liguei na mesma hora pro Hapvida tentando remarcar a consulta o atendente falou que tinha pro mesmo dia que foi dia 05 de setembro mais só marcava presencial me deu o endereço da pereira Filgueiras peguei um Uber e fui lá, chegando lá a recepcionista falou que lá só atendia quem tivesse diagnóstico de autismo,ou seja paguei 2 Uber atoa, liguei novamente e eles só querem marcar pra novembro sendo que minha filha ia retorna em outubro pra neuro e preciso que encaixe arrumem as consultas dela com urgência,ela não tem culpa da médica não ir mais atender pelo Hapvida, espero que resolva esse problema urgente . protocolo36825320220905100113682532022090513931936865320220905144475",https://www.reclameaqui.com.br//hapvida-saude/marcacao-de-consulta_TiJPeHEsjtHzF06u/,2022,7,9,190,27,5,3,14,Hapvida,Jul,CE
149782797,Procedimento cirúrgico infantil ,Fortaleza - CE,2022-07-09,Planos de saúde<->Planos de Saúde<->Hapvida Saúde<->Dificuldade para agendamento de exames-consultas,Não respondida,"Minha filha de apenas 5 anos fez uma cirurgia de catarata, e agora está precisando de uma limpeza na lente desde de maio espero a oftalmed entra em contato comigo para marca essa limpeza e nada. Ninguém resolve isso nem no Hapvida da Heráclito Graça, e nem na oftalmed. Ah 5 anos tenho esse plano e quando nos precisa não resolve nada.",https://www.reclameaqui.com.br//hapvida-saude/procedimento-cirurgico-infantil_jmaTWZkn1jEgxoqw/,2022,7,9,190,27,5,3,14,Hapvida,Jul,CE
149784525,Uma decepção o plano odontológico. você contrata e não consegue usar.,Fortaleza - CE,2022-07-09,Plano<->Planos de Saúde<->Hapvida Saúde<->Dificuldade para agendamento de exames-consultas,Não respondida,"Contratamos o plano odontológico empresarial, com a promessa que o mesmo não teria carência e poderia ser usado 24h uteis após o pagamento do boleto. Pois bem, o boleto foi pago, e qual foi minha surpresa ao tentar marcar a consulta para os dois beneficiários inclusos, um deu que estava na carência (a mesma que disseram que não existiria) e o outro deu que o contrato estava cancelado. Sendo que entrei no sistema da empresa e está ok, ativo tudo pago (em dia). ao tentar ligar para o sac, passam de um para o outro e nada resolvem. dois protocolos: 36825320220907035688 e 36825320220907036203 estou na terceira ligação agora (15 minutos com musiquinha) e nada. Então pensem bem antes de contratar. se tratam assim empresa imagina plano individual.",https://www.reclameaqui.com.br//hapvida-saude/uma-decepcao-o-plano-odontologico-voce-contrata-e-nao-consegue-usar_rNCEEG6swPO89mSu/,2022,7,9,190,27,5,3,14,Hapvida,Jul,CE
149865379,Consulta ,Fortaleza - CE,2022-08-09,Planos de saúde<->Planos de Saúde<->Hapvida Saúde<->Dificuldade para agendamento de exames-consultas,Não respondida,Já fazem 2 meses que tento uma consulta com Nutrologo e não consigo só dizem que tem que aguardar liberar e nunca tem vaga. Como pode pago um plano e não posso usar???,https://www.reclameaqui.com.br//hapvida-saude/consulta_J6DAujJEwyzK6qz0/,2022,8,9,221,32,1,3,59,Hapvida,Aug,CE
149835689,Nao consigo consulta com pneumologista,Caucaia - CE,2022-08-09,Planos de saúde<->Planos de Saúde<->Hapvida Saúde<->Dificuldade para agendamento de exames-consultas,Não respondida,"A mais de 1 mes q tento consulta com pneumologista pediatrico p minha filha e nao consigo, nao tenho retorno nem previsao! Minha filha precisa com urgencia pois e asmatica e esta tendo crises",https://www.reclameaqui.com.br//hapvida-saude/nao-consigo-consulta-com-pneumologista_jerRVy0kNtKfmYl9/,2022,8,9,221,32,1,3,59,Hapvida,Aug,CE
149831205,Falta de respeito a pessoas obesas,Fortaleza - CE,2022-08-09,Mau atendimento do prestador de serviço<->Planos de Saúde<->Rede de Atendimento<->Hapvida Saúde,Não respondida,Tive um corte no pé e fui na emergência do hapvida sede fortaleza chegando lá na tinha cadeira de roda para pessoas obesas e nem um maqueiros quis mim levar até o cirurgião perdendo muito sangue foi até o local de atendimento onde passei pela avaliação médica tudo isso ando e forçando meu pe e perdendo sangue logo após oMédico mandou ir para o curativo para pontear ao chegar na sala a atendente disse as maçãs não aguenta pessoas pesadas e mandou eu sentar em um cadeira para ver se dava para o médico fazer o procedimento até que o médico veio e com muito esforço fez como pode um plano que eu pago 430 reias não ter um suporte para pessoas obesas que falta de respeito e essa do plano com pessoas obesas ou será preconceito estou indignado e espero um resposta do hapvida pois isso e descaso.,https://www.reclameaqui.com.br//hapvida-saude/falta-de-respeito-a-pessoas-obesas_bg6tChDVs7XZE-K3/,2022,8,9,221,32,1,3,59,Hapvida,Aug,CE
149840425,Mal atendimento de prestador de serviço ,Fortaleza - CE,2022-08-09,Planos de saúde<->Mau atendimento do prestador de serviço<->Hapvida Saúde,Não respondida,"A médica gastroenterologista (Editado pelo ReclameAQUI) que atende no Hapvida Joaquim Távora, foi extremamente mal educada, grossa e atrevida. Tinha uma consulta marcada para as 14:20 com a Dra. (Editado pelo ReclameAQUI) ao chegar no local a atendente da recepção me perguntou se eu já era paciente dela, respondi que não, então ela falou que o atendimento ia demorar muito, mesmo eu tendo marcado horário, disse que tinha mais de 20 paciente na frente para ser consultados com ela e perguntou se eu me importaria de ser atendida por outra gastro, eu gentilmente disse que por mim sem problemas, então a moça me mandou subir e esperar o atendimento da (Editado pelo ReclameAQUI)  Ao entrar no consultório, a médica estava no cel digitando algo e sem olhar pra mim, perguntou meu nome e me mandou colocar a digital, só depois deixou o tel de lado e foi logo me dando uma folha impressa onde continha alimentos que preciso evitar para refluxo e no verso dica de um cardápio, com 4 refeições. Não esperou eu falar o que me levou a procurá-la, quando eu a interrompi querendo explicar meus motivos, ela disse pra eu me calar e escutar, que o que eu tenho é refluxo, e me deu outra folha, que imprimiu na hora, que inclusive ja estava pronta no notebook, ela só alterou meu nome. e imprimiu e me entregou, contendo 3 medicações para refluxo. Então falei para ela que o clinico sugeriu que eu procurasse um gastro pq meu fígado estava extremamente gorduroso, e eu tenho uma pedra na vesícula de 4cm, que o gastro poderia ver a melhor maneira de me ajudar. Ela simplesmente disse que nem fígado, nem vesícula dói, que as dores era devido ao refluxo e que gordura no fígado n~~ao existe medicação, só dieta e atividade física. E simplesmente chamou outro paciente. Gente, nos dias atuais com tanta informação, com a questão da saúde emocional, do trabalho de acolhimento quem vem sido sempre colocado em pauta, uma profissional agir dessa maneira.  sem respeito, sem interesse, sem empatia e sem ética profissional.  Ela simplesmente, está somente atendendo o número máximo pra ganhar, ganhar e ganhar. A consulta com ela não durou nem 4 minutos, se eu não tivesse perguntado nada, ela só teria me dados as duas folhas impressas e já chamado outro paciente. Médicos com essa conduta, não pensam duas vezes antes de baixar os níveis de oxigênio dos pacientes, e nem de diminuir dosagem de medicação..Eles querem números de atendimento, não prognósticos positivos. OBS: NÃO ACEITEM SE CONSULTAR COM ESSA SENHORA! ELA PODE PREJUDICAR QUEM REALMENTE PRECISA DE ALGO QUE NÃO SEJA UM TRATAMENTO PRA REFLUXO GASTROESOFÁGICO. PÉSSIMA PROFISSIONAL. ",https://www.reclameaqui.com.br//hapvida-saude/mal-atendimento-de-prestador-de-servico_jYdbdCnLwgDtHhoV/,2022,8,9,221,32,1,3,59,Hapvida,Aug,CE
149842909,Marcação de consulta,Caucaia - CE,2022-08-09,Planos de saúde<->Hapvida Saúde<->Clínicas Médicas<->Dificuldade para agendamento de exames-consultas,Não respondida, Há meses tenho reparado a falta de agendas dos médicos da rede hapvida. Tenho consulta mensal da minha bebê com especifico médico. Final de cada mês já não tem dias e nem horários para o mês seguinte. Fora que as atendentes nos atendem super mau e nunca ouve o que queremos falar.,https://www.reclameaqui.com.br//hapvida-saude/marcacao-de-consulta_dBtlNyOocFWp4dh8/,2022,8,9,221,32,1,3,59,Hapvida,Aug,CE
149843159,PAREM DE ME MANDAR MENSAGENS,Fortaleza - CE,2022-08-09,Não encontrei meu problema<->Rede de Atendimento<->Hapvida Saúde,Não respondida,"A empresa Hapvida me manda mensagens por whatsapp, constantemente, oferecendo seus serviços. Já recusei educadamente diversas  vezes, porém, a empresa continua. Já pedi para retirarem meu nome e meu telefone de seu banco de dados, sem sucesso. Hoje mesmo (08/09/2022), recebi 5 mensagens. Não me inscrevi em canto algum para receber ofertas, isto me incomoda e estou procurando este canal para tentar uma solução pacífica, antes de partir para uma ação judicial por assédio.",https://www.reclameaqui.com.br//hapvida-saude/parem-de-me-mandar-mensagens_eUMwgf_Vy2IkLlj9/,2022,8,9,221,32,1,3,59,Hapvida,Aug,CE
149843441,Viajar 500km para autorizar exame,Juazeiro do Norte - CE,2022-08-09,Exames Lab e imagens<->Hapvida Saúde<->Exames Lab. e imagem<->Dificuldade para agendamento dos exames,Não respondida,"Liguei para o número 4002-3633 para autorizar um exame, o meu plano é o Hapvida cariri q fica em Juazeiro do Norte interior de ceará, o atendente me pediu o número da guia(120894303) solicitada pelo Dr Mikael Vieira.Após passar esses dados o msm informou q eu teria q passar por um médico perito para autorização do exame, já é um absurdo vc ter q passar por perícia para autorização de exame, mas para piorar ele disse q a pericia seria em Fortaleza-CE, uma distância de 500km de onde resido e de onde contratei o plano, expliquei a ele q era do interior e q meu plano era do interior mas o msm informou q para autorizar o exame eu teria q fazer essa viagem de 500km.Não recomendo o plano",https://www.reclameaqui.com.br//hapvida-saude/viajar-500km-para-autorizar-exame_VsGJ_xVCWkWo86dw/,2022,8,9,221,32,1,3,59,Hapvida,Aug,CE
149804469,Exame não liberados do meu filho que corre risco de vida ,Caucaia - CE,2022-08-09,"Demora para autorização de consultas, exames e cirurgias<->Plano<->Planos de Saúde<->Hapvida Saúde",Não respondida,"Tenho o plano de saúde do meu filho, (Editado pelo Reclame AQUI). Que tem uma doença grave. Ele é atendido pelo PGC e tem limitações. Usa oxigênio contínuo. A médica passou os exames desde 25/08/2022. E até agora não liberou os exames. Ligo no PGC e o mesmo informa que passou a solicitação para o hapvida e o mesmo não liberou. Outra situação que vivi, meu filho precisa de uma equipe multidisciplinar para atende-lo em casa. Na última internação quando fui assinar o contrato do PGC, se utilizaram da minha fragilidade por estar internada e tiraram a nutricionista dele, sendo que é uma necessidade para ele sobreviver. Outra coisa que pedi foi o produto para esterilizar as coisas dele Clorecidina. E me mandaram usar quiboa. Isso é um absurdo. Eu preciso do produto, para meu filho não pegar nenhuma infecção. Plano do meu filho: Felipe Rodrigues de Mesquita atrelado ao meu cpf: (Editado pelo Reclame AQUI)",https://www.reclameaqui.com.br//hapvida-saude/exame-nao-liberados-do-meu-filho-que-corre-risco-de-vida_tesdx0NflZdhv952/,2022,8,9,221,32,1,3,59,Hapvida,Aug,CE
149806193,Consulta Pediatria,Fortaleza - CE,2022-08-09,Planos de saúde<->Planos de Saúde<->Hapvida Saúde<->Dificuldade para agendamento de exames-consultas,Respondida,Todos os dias olhando a agenda das médicas Dra Desirée e Dra Eurenice e nunca tem vagas. Agenda em atualização ou nem aparece o nome. Estou a 4 meses tentando marcar consulta de rotina pro meu Bebê e não consigo. Infelizmente já liguei pra Hapvida e só consta no sistema uma médica com agenda disponível para esse mês. Preciso de um retorno urgente Hapvida.,https://www.reclameaqui.com.br//hapvida-saude/consulta-pediatria_9kAil4Oa4nUisME6/,2022,8,9,221,32,1,3,59,Hapvida,Aug,CE
149809199,Nao tem um pneumologista infantil,Pacajus - CE,2022-08-09,Planos de saúde<->Planos de Saúde<->Hapvida Saúde<->Dificuldade para agendamento de exames-consultas,Não respondida,"Vcs tem ideia uma empresa de saude que nao tenha um pnelmologista infantil,e as clinicas que atende pelo hapvvida nao atende criancas menores de 5 anos?gente e uma impresa tao horrivel que eu ja chorei de odiooo,sei que e um plano mas em conta mas nao prestaaaa,vcs precisando dessa especialidade tem que ser por video chamada,ja viram alguem se consultar sem examinar,sem esculyar o pulmao do seu filho??eu deteeesto esse plano nao aguento mas me estressar com essa imundiça,vou ali pagar 300 reais numa consulta mesmo tendo plano kk",https://www.reclameaqui.com.br//hapvida-saude/nao-tem-um-pneumologista-infantil_NMlFtLKeStcQ6rV8/,2022,8,9,221,32,1,3,59,Hapvida,Aug,CE
149812355,consulta,Fortaleza - CE,2022-08-09,Planos de saúde<->Planos de Saúde<->Hapvida Saúde<->Dificuldade para agendamento de exames-consultas,Não respondida,já faz um tempo que tento marca uma consulta com ginecologista e não consigo dai fiz uma solicitação e aguarde o período de 5 dias e disse que queria pra 2 medicas poderia ser pra qualquer uma das 2  dai ontem meu esposo receber uma mensagem pelo WhatsApp dizendo que hoje eu tinha com o medico que nem sei quem e. isso e super chato pois passamos alguns dias esperando e marcam pra quem vc não solicitou e nem pergunta se quer ou não simplesmente marcam e pronto. super chateada cada vez uma historia pra marca uma consulta ,https://www.reclameaqui.com.br//hapvida-saude/consulta_0zcAFaPpXcfFtkqZ/,2022,8,9,221,32,1,3,59,Hapvida,Aug,CE
149823481,Reembolso ,Fortaleza - CE,2022-08-09,Plano<->Planos de Saúde<->Hapvida Saúde<->Reembolso de consulta-exame,Não respondida,"Mas uma vez venho reclamar da falta de comprometimento dessa empresa.Já faz quase 2 semanas q tento resolver sobre meu reembolso e ngm resolve, e quando ligam é pra jogar pra outro setor.",https://www.reclameaqui.com.br//hapvida-saude/reembolso_g2WxtT-A8BXcav2b/,2022,8,9,221,32,1,3,59,Hapvida,Aug,CE
149822803,(Editado pelo Reclame AQUI),Eusébio - CE,2022-08-09,Problemas com o Atendimento<->Equipe de Atendimento<->Mau Atendimento<->Hapvida Saúde,Não respondida,"(Editado pelo Reclame AQUI) uma péssima profissional !Minha filha foi atendida por ela na messajana e o atendimento dela foi péssimo. Teve atraso e a cusulta não foi nem 10 minutos Não explicou nada, perguntei  sobre as vacinas e ela mandou eu ir no posto me informar sendo que é obrigação dela como pediatra passar essa informação, não colocou no sistema os exames que faltava é nem anotou o peso e altura no gráfico da caderneta e além de tudo foi antiética em fala sobre a roupa da minha filha, enfim, péssimo!",https://www.reclameaqui.com.br//hapvida-saude/titulo_z-3eSm0SJ81hoLnW/,2022,8,9,221,32,1,3,59,Hapvida,Aug,CE
149059445,Horário de consulta ,Fortaleza - CE,2022-08-24,Problemas com o Atendimento<->Equipe de Atendimento<->Mau Atendimento<->Hapvida Saúde,Em réplica,"Inacreditável marcar uma consulta pra 16:50 e as 18:00h da noite ainda estar aguardando ser atendida, levar 1hora para realizar uma consulta, se não é para atender nos horários marcados não sei o motivo da hora marcada, inadmissível.Um descaso total, vc fazer um sacrifício para pagar um plano saúde  e ter demora para realizar uma consulta demora para conseguir marcar consulta e ainda mas os médicos demonstram total desinteresse pelo paciente, zero empatia, não possui gosto pela profissão que decidiu exercer, o paciente que se auto consulta, por que o médico não faz nenhuma pergunta, não procura saber se o paciente sente algo ou até mesmo avaliar uma cirurgia que foi o meu caso.Realizei uma cirurgia recente dia 15/06 para retirar um cisto, um retorno que era para ter sido realizado 15 dias após a cirurgia, só consegui fazer 2 meses depois, primeiro pela falta do médico e segundo, nunca os médicos tem disponibilidade, uma lenda pra conseguir marcar uma consulta com o mesmo médico sempre para 1 mês depois, fora que pra quem fez uma cirurgia o correto seria o mesmo avaliar a cirurgia, pedir algum exame para saber se estar tudo correto é algo que foi cortado como uma cesárea já liberou pra realizar todas as atividades normais. Simplesmente chateada.",https://www.reclameaqui.com.br//hapvida-saude/horario-de-consulta_nQojSIRRWz0D-SWd/,2022,8,24,236,34,2,3,68,Hapvida,Aug,CE
149056163,INFORMAÇÕES INCORRETAS,Sobral - CE,2022-08-24,Exames Lab e imagens<->Não encontrei meu problema<->Hapvida Saúde<->Precariedade de informações,Respondida,"Mais ou menos no dia 12 de agosto entrei em contato com a Hapvida para solicitar translado de Sobral para Fortaleza para o dia 25/08, pois em Sobral não possui médico com a especialidade que necessito. Alguns dias depois me informaram que estava tudo ok, e até um dia antes me enviariam a passagem, pois bem, hoje 24/08 não obtivendo nenhuma resposta entrei em contato com o chat hapvida pela manhã e me informaram que estava tudo ok, que eu só esperasse que iriam me enviar a passagem. 15:00 horas da tarde e nada, nenhuma resposta, com medo de não ter resposta e não conseguir mais passagem, entrei em contato pelo telefone do SAC da hapvida e para minha surpresa me informaram que como não tive resposta que iam abrir um outro protocolo e eu teria que remarcar minha consulta que estou esperando a mais de um mês. Simplesmente um absurdo. Cada atendente tem uma resposta, nenhum com alguma solução plausível. Agora terei que comprar a passagem de última hora, pagando algo do meu bolso por não ter médico na minha cidade e nem uma operadora que tenha respeito pelo cliente. Absolutamente indignada. ",https://www.reclameaqui.com.br//hapvida-saude/informacoes-incorretas_-vGBNvZEaYdpVJnV/,2022,8,24,236,34,2,3,68,Hapvida,Aug,CE
149057959,Consulta [Editado pelo Reclame Aqui],Fortaleza - CE,2022-08-24,Hapvida Saúde<->Planos de Saúde<->Rede de Atendimento<->Dificuldade para agendamento de exames-consultas,Em réplica,"Recebi ontem (23/08/22) o retorno desse Protocolo n 36825320220812256886Informando que a consulta havia sido marcada para hoje (24/08/22) das 14:30 as 16:30 por ordem de chega, com Gastro Pediatra Dr Guilerme. Hoje pela manhã ligaram novamente confirmando a mesma.Ao me deslocar até a clinica agora a tarde, a mesma não existia.Isso que foi feito comigo é uma palhaçada, fazer me descolar aproximadamente 2 horas para uma consulta [Editado pelo Reclame Aqui].Quero uma nova consulta e o ressarcimento dos gastos com descolamento que tive com um aplicativo de deslocamento urbano, se isso não for totalmente resolvido com urgência irei solicitar a transferência para outro plano, além de fazer uma reclamação formal a ANS, pois o primeiro protocolo é de 23/07/22, eu já devo ter aproximadamente uns 7 protocolos. ",https://www.reclameaqui.com.br//hapvida-saude/consulta_QvMYxX51_qAazmx9/,2022,8,24,236,34,2,3,68,Hapvida,Aug,CE
149060111,Falta de Neuropediatra.,Fortaleza - CE,2022-08-24,Demora na execução<->Planos de Saúde<->Administrativo<->Hapvida Saúde,Respondida,"Olá. Recebi o laudo de autismo do meu filho de 5 anos e nao tem vaga pro grupo TEA. Ele precisa iniciar as terapias URGENTE mas no grupo nao tem vagas. Ja abri duas vezes o SAC e estao agendando CONSULTAS ALEATORIAS PARA OUTROS PROFISSIONAIS. Sendo que me fizeram assinar uma carta dizendo que ele seria parte do grupo da Pereira Filgueiras SEMANALMENTE, e nunca recebi esse retorno. Hoje tenho que me deslocar pro outro lado da cidade 3x na semana. Isso é um ABSURDO porque cada vez é um especialista diferente. Um dia ele vai pro Fonoaudiologo, no outro dia vai pra Psicologa e no outro dia pra Terapia Ocupacional. NA carta que assinei nao é assim. Alem do tempo da terapia ser dobrado. Em vez de 20 minutos é 40. Aguardo retorno o mais rapido possivel, pois isso esta atrapalhando o rendimento e desenvolvimento dele.",https://www.reclameaqui.com.br//hapvida-saude/falta-de-neuropediatra_A9DcK01kTMqxlnCh/,2022,8,24,236,34,2,3,68,Hapvida,Aug,CE
149066071,Descaso.,Fortaleza - CE,2022-08-24,Hapvida Saúde<->Qualidade do serviço prestado<->Clínicas Médicas<->Administrativo,Respondida,"Precisei de atendimento da nutricionista,que me atendeu muito bem.porem fiquei com dúvida sobre um alimento,se poderia ou não consumir.em outro caso tive dúvida com outra médico e consegui tirar a dúvida..o problema é com a clínica do Ana lima que não dispõe de um telefone pra informações..considero isso um absurdo,eu ter que ir na unidade pra perguntar uma coisa que ficou faltando na receita médica..e não tenho com quem falar..estou revoltado..precisado fazer uma dieta urgente e não tenho apoio do plano de saúde falho,que pago..exijo resposta urgente...!!!?",https://www.reclameaqui.com.br//hapvida-saude/descaso_VvzsN2N8zEbfepi2/,2022,8,24,236,34,2,3,68,Hapvida,Aug,CE
149072233,NÃO CONSIGO AS CONSULTAS PRÉ CIRURGICAS,Fortaleza - CE,2022-08-24,Planos de saúde<->Planos de Saúde<->Hapvida Saúde<->Dificuldade para agendamento de exames-consultas,Respondida,"Estou no processo pré operatório para cirurgia bariátrica. Já tenho guias aprovadas para as avaliações da psicóloga e fonoaudióloga mas não tem agenda para as mesmas.Estou precisando com urgência agilizar o processo, já abri até SAC e até agora não me responderam!",https://www.reclameaqui.com.br//hapvida-saude/nao-consigo-as-consultas-pre-cirurgicas_b5rdv7LoAHhkpUTL/,2022,8,24,236,34,2,3,68,Hapvida,Aug,CE
149069751,Consulta ,Fortaleza - CE,2022-08-24,Plano<->Planos de Saúde<->Hapvida Saúde<->Dificuldade para agendamento de exames-consultas,Em réplica,"Meu filho precisou de uma consulta, a fatura atual está paga, porém a moça informou que consta como atraso. ",https://www.reclameaqui.com.br//hapvida-saude/consulta_ayedCZgXwX_VKf7C/,2022,8,24,236,34,2,3,68,Hapvida,Aug,CE
149072767, Hapvida Despreparado!,Maracanaú - CE,2022-08-24,Planos de saúde<->Qualidade do serviço prestado<->Planos de Saúde<->Hapvida Saúde,Não respondida,"Dia 23 de agosto de 2022 meu filho que tem autismo severo teve várias crises e entrou em surto psicótico.Fomos até a unidade de saúde Hapvida, hospital Ana Lima em Maracanaú ( cidade onde moramos) mas não dispõe  de emergência psiquiátrica, fomos orientados a ir para o hospital Luis de França em Fortaleza distante 28km de Maracanaú.Chegando lá falaram que não dispõe  de emergência psiquiátrica mas somente emergência pediátrica.  A pediatra Dra Janaina Ribeiro nos atendeu e mesmo presenciando as crises disse que era normal e não teria risco de vida e iria somente receitar dipirona e mandar pra casa ( tenho vídeo gravado ).Falei com a supervisora do hospital ( Laura ) e ela disse que chamaria um psiquiatra ,o que não aconteceu. O médico chefe da equipe Dr. Mateus pediu para aguardar um parecer administrativo do plano para liberar uma vídeo conferência com uma Psiquiatra para que ela passasse orientações de como proceder .Questionamos tanto a demora do parecer como a forma de consulta sem os pais para conversar diretamente com o Psiquiatra na vídeoconferência. Pedimos algum exame neurológico pra saber se era dor ou outra coisa na cabeça mas passaram somente um ultrassom abdominal e exame de urina , que deram normal .O Dr. Mateus após conversar por telefone com a Psiquiatra decidiu ( 6 horas depois de chegarmos no hospital )  que meu filho iria tomar Diazepam intramuscular pra dormir e ficar em observação e receitou novos medicamentos para o tratamento , e recomendou retorno o mais breve possível para ser acompanhado pelo neuropediatra , mas devido a grande demanda não conseguimos agendar consultas com brevidade. Pagamos o plano Hapvida há 6 anos e foi a primeira vez que precisamos de uma emergência psiquiátrica e achávamos que iríamos ser bem acolhidos nessa situação difícil,  no entanto foi um dos dias mais traumatizante da nossa vida frente ao despreparo dos profissionais.Total despreparo da equipe para atendimento de pessoas com transtornos mentais.",https://www.reclameaqui.com.br//hapvida-saude/hapvida-despreparado_EmoV0fW99zsS2Qbb/,2022,8,24,236,34,2,3,68,Hapvida,Aug,CE
149047313,Reembolso! ,Sobral - CE,2022-08-24,Demora na execução<->Não encontrei meu problema<->Hapvida Saúde,Não respondida,"Bom dia me chamo Rogério, já fazem mais de 60 dias úteis ( sendo que eles pedem 45 dias que eu acho absurdo) que foi pedido reembolso e não tive retorno  já repassei e-mails falei com funcionários que não me respondem,  complicado o que fazem comigo. ",https://www.reclameaqui.com.br//hapvida-saude/reembolso_ZJxcZuTebgJ3Monb/,2022,8,24,236,34,2,3,68,Hapvida,Aug,CE
149027283,Consulta atrasada,Fortaleza - CE,2022-08-24,Planos de saúde<->Planos de Saúde<->Hapvida Saúde<->Dificuldade para agendamento de exames-consultas,Não respondida,"Bom dia, Marquei uma teleconsulta para as 08:45 da manhã e já se passaram mais de meia hora e o medico ainda não tinha entrada na sala de consulta. A teleconsulta não deveria ser rápida e ágil? Outro ponto é que a especialidade de nutrologia nunca está disponível para agendamento, sempre está com o status de ""atualização de agenda"", que agenda é essa que nunca atualiza?",https://www.reclameaqui.com.br//hapvida-saude/consulta-atrasada_3-1AvoUIc_-3C-Xt/,2022,8,24,236,34,2,3,68,Hapvida,Aug,CE
